ws_per_48_calc,bpm_calc,ts_pct_calc,fg_pct_calc,fg3_pct_calc,pts_per_36_calc,stl_pct_calc,trb_pct_calc,blk_pct_calc,mps_calc,ast_pct_calc,allstar_pct_calc,sum_mp,start_age,end_age,avg_age,player_height,player_weight,stand_jump,max_jump,court_sprint,lane_agility,bench_press,usg_pct_calc,orb_pct_calc,drb_pct_calc,net_rating_calc,career_years,all_star_total,score_guard,score_wing,score_big,score_nach_cluster,success_score
-0.08927272727272727,-9.954545454545455,0.30454545454545456,0.26672727272727276,0.2421818181818182,9.074380165289256,0.004363636363636364,0.08818181818181818,0.006545454545454546,60.5,0.11072727272727274,0.0,121.0,23.0,24.0,23.5,208.28,104.32616,26.0,35.0,3.39,11.65,6.0,0.2077272727272727,0.06490909090909092,0.11145454545454546,-31.45454545454545,2,0,16.64,16.17,17.46,17.46,17.46
0.095,-3.4,0.525,0.459,0.5,14.53980582524272,0.009000000000000001,0.064,0.0,103.0,0.20199999999999999,0.0,103.0,22.0,22.0,22.0,,,,,,,,0.192,0.033,0.094,,1,0,33.85,28.77,28.03,28.77,33.85
0.09388757059465616,0.6302121399079302,0.5219157609985288,0.4524011200227801,0.3583129419581415,12.78990081154193,0.02384761045987376,0.08468197997247402,0.006647952161738883,1505.0714285714287,0.1696244601585117,0.0,21071.0,22.0,35.0,28.5,198.12000000000003,81.64656,,,,,,0.17295885340040812,0.05452047838261117,0.11469607517441033,0.22939585211902616,14,0,42.1,43.11,39.7,42.1,43.11
0.08654301253565033,-0.93748756383896,0.5448136897260729,0.4626459507859654,0.3643649930357498,14.190117397360217,0.017748292100550508,0.03503701001525503,0.0009525104463752736,1507.7,0.15867937918684089,0.0,15077.0,22.0,31.0,26.5,,,,,,,,0.1706434967168535,0.02277800623466207,0.04762300192345958,,10,0,40.59,37.53,34.04,40.59,40.59
-0.0294,-5.8,0.4408,0.3728,0.3018,9.25056,0.0212,0.0376,0.004,312.5,0.3204,0.0,625.0,24.0,26.0,25.0,,,,,,,,0.156,0.0148,0.0642,,2,0,29.56,24.22,20.12,29.56,29.56
0.11274890125988866,-1.1690448285965427,0.5842045121593905,0.5517946088485204,0.03609727512452388,16.229534134192793,0.01407764430120129,0.1345666569000879,0.010228830940521535,1137.6666666666667,0.08146000585994725,0.0,6826.0,23.0,28.0,25.5,201.08333333333334,117.32913066666667,30.0,29.5,3.4,11.59,,0.20258995019044826,0.09261998242015823,0.17776897157925578,-6.2987254614708466,6,0,37.76,40.49,40.83,40.83,40.83
0.12140827236916152,-2.4447945976364656,0.6051966797974114,0.5747160945413619,0.0,10.933708497467643,0.009839898705683735,0.15068120427687112,0.011485087225661226,592.3333333333334,0.07521862689926845,0.0,3554.0,23.0,28.0,25.5,207.85666666666668,122.923432,,,,,,0.12887703995498032,0.11404389420371412,0.18821890827236915,-6.379572312886888,6,0,32.65,37.08,38.9,38.9,38.9
0.04138048343777976,-3.7690241718889883,0.48322291853178156,0.42145389435989256,0.0,8.33446732318711,0.006692927484333035,0.15460877350044763,0.035233661593554164,558.5,0.09261683079677709,0.0,1117.0,23.0,24.0,23.5,213.36,109.315672,24.0,27.0,3.63,12.56,7.0,0.13954073410922113,0.1073724261414503,0.20384512085944492,-8.507072515666964,2,0,26.34,30.55,34.39,34.39,34.39
0.09068589325802014,-0.15927655876602217,0.5356064523137085,0.43265587660221594,0.37429259902961837,15.602606995437757,0.016825693388369905,0.060749728437975235,0.008077196031573612,2510.7272727272725,0.1269242885074951,0.0,27618.0,23.0,33.0,28.0,193.04,94.0172509090909,,,,,,0.21110876964298647,0.023014157433557825,0.09678876095300167,-0.15464552103700485,11,0,46.08,44.59,42.32,46.08,46.08
0.05522152761080388,0.5235152680932915,0.5303583393443938,0.4184201330448024,0.35548809810050497,21.656840586679493,0.018170874408912397,0.06464166065560631,0.007929309930271699,1559.625,0.3218934840105795,0.125,12477.0,19.0,27.0,22.625,194.31,88.166945,,,,,,0.28162795543800595,0.018582431674280676,0.11283177045764207,-5.120557826400577,8,1,50.53,41.78,39.27,50.53,50.53
0.1000544833924117,-0.6848059165900836,0.5593565270666492,0.41168255218589994,0.3799330445057109,14.595194958645136,0.012666885475471535,0.044296398407071905,0.0012085685527985647,1632.2142857142858,0.2610798214520152,0.0,22851.0,21.0,34.0,27.5,182.33571428571426,82.61854285714286,28.5,35.0,3.07,11.27,2.0,0.1911634064154742,0.01435797120476128,0.07518865695155573,-3.28860881361866,14,0,46.75,39.77,37.73,46.75,46.75
0.07439046034387133,-2.603050471436495,0.5179267886855241,0.4232334997226844,0.3254187465335552,12.890515806988352,0.01029450915141431,0.1287737104825291,0.020647254575707156,360.6,0.08124625623960066,0.0,1803.0,21.0,25.0,23.0,208.28000000000003,105.23334400000002,,,,,,0.16452301719356627,0.04734775374376041,0.20563449805879092,-3.2882418191902385,5,0,30.13,32.75,34.36,34.36,34.36
0.07493869731800766,-3.6278416347381865,0.49197828863346105,0.46819157088122604,0.0,9.455172413793102,0.01234802043422733,0.1295427841634738,0.06929821200510856,223.71428571428572,0.03828799489144317,0.0,1566.0,24.0,30.0,27.0,213.35999999999999,114.36998285714286,,,,,,0.14727458492975734,0.09563984674329501,0.16247062579821198,-3.042848020434227,7,0,25.67,31.22,34.76,34.76,34.76
-0.030999999999999996,-5.6,0.364,0.315,0.24,9.68,0.022000000000000002,0.059000000000000004,0.015,270.0,0.14800000000000002,0.0,270.0,22.0,22.0,22.0,195.58,91.171992,28.5,35.0,3.14,10.87,21.0,0.185,0.040999999999999995,0.07400000000000001,-3.2,1,0,23.09,24.03,20.82,23.09,24.03
0.08700900047370914,-2.0627664613927044,0.5318266224538133,0.5037048792041686,0.5201326385599242,13.850876361913786,0.009519185220274753,0.12061297963050686,0.020813358597820936,351.8333333333333,0.06977309332070109,0.0,2111.0,22.0,27.0,24.5,205.74,112.490816,,,,,,0.1793221222169588,0.06395262908574136,0.17937944102321174,-8.596352439602086,6,0,31.16,33.22,34.82,34.82,34.82
-0.007724390243902438,-5.765365853658537,0.46901951219512195,0.3853573170731707,0.36021097560975607,12.130243902439023,0.01196219512195122,0.0603439024390244,0.008379268292682927,205.0,0.05749634146341464,0.0,820.0,22.0,25.0,23.5,203.2,108.86208,29.5,34.5,3.17,10.94,15.0,0.18964024390243903,0.033898780487804876,0.08869756097560975,-10.055487804878048,4,0,24.1,24.63,23.52,24.63,24.63
0.044015552099533437,-4.505443234836703,0.529592534992224,0.43636236391912914,0.29020995334370137,9.999377916018663,0.013804043545878693,0.07721617418351477,0.01533592534992224,214.33333333333334,0.064298600311042,0.0,643.0,22.0,24.0,23.0,195.58,103.11658133333333,,,,,,0.1225552099533437,0.03647900466562985,0.12077604976671852,-2.9393468118195956,3,0,26.06,28.36,27.58,26.06,28.36
0.039201735357917565,-2.7311029534456868,0.4968191223093609,0.3698816953111964,0.35499849824795593,12.724044718838645,0.010231269814783915,0.06917720674119808,0.006112297680627399,998.8333333333334,0.0661576839646254,0.0,5993.0,20.0,25.0,22.5,195.58,94.87632666666667,30.0,34.5,3.22,11.12,4.0,0.17992674787251792,0.01464341732020691,0.12250492240947773,-1.7039712998498246,6,0,30.81,30.93,30.33,30.81,30.93
0.048165425043371776,-3.663853454434126,0.517267884478008,0.4364991325645474,0.32932156342483926,12.328686600673539,0.013690988876415962,0.06335758750892949,0.011110929686702724,753.7692307692307,0.08612031839983672,0.0,9799.0,23.0,36.0,29.23076923076923,198.12,97.87119692307692,30.0,39.5,3.11,10.91,,0.17269578528421267,0.029906316971119503,0.09640973568731503,-3.5833554444331055,13,0,31.71,31.88,30.57,31.88,31.88
-0.054000000000000006,-8.8,0.362,0.255,0.294,7.243113772455088,0.003,0.027999999999999997,0.0,167.0,0.07200000000000001,0.0,167.0,29.0,29.0,29.0,193.04,90.7184,,,,,,0.12,0.013000000000000001,0.043,-15.0,1,0,17.18,15.1,14.88,17.18,17.18
-0.033,-6.4,0.48,0.403,0.269,10.593103448275864,0.027000000000000003,0.069,0.0,130.5,0.215,0.0,261.0,19.0,21.0,20.0,193.04,102.511792,29.5,36.5,3.0,11.72,,0.17300000000000001,0.028999999999999998,0.11,-6.6,2,0,26.98,27.31,22.43,26.98,27.31
0.0001485013623978197,-4.939827429609446,0.4556067211625795,0.36809582198001817,0.32657765667574934,15.756948228882836,0.016118982742960943,0.03578065395095368,0.004766575840145322,550.5,0.1567597638510445,0.0,2202.0,19.0,23.0,20.75,189.23000000000002,90.7184,28.0,35.0,3.22,12.03,16.0,0.23864713896457765,0.014564940962761128,0.05794686648501362,-8.81008174386921,4,0,30.48,26.63,23.73,30.48,30.48
0.178,-0.3,0.575,0.564,,12.477018633540373,0.018000000000000002,0.11699999999999999,0.045,161.0,0.07200000000000001,0.0,161.0,22.0,22.0,22.0,213.36,115.66596,22.5,25.0,3.62,11.76,4.0,0.135,0.107,0.128,10.9,1,0,33.32,37.59,38.28,38.28,38.28
0.06710071942446043,-2.2661870503597124,0.47699280575539565,0.388748201438849,0.31087769784172664,13.985611510791367,0.006992805755395683,0.0349136690647482,0.01946762589928058,69.5,0.1428273381294964,0.0,139.0,25.0,26.0,25.5,193.04,90.7184,,,,,,0.17789208633093526,0.007964028776978419,0.06232374100719425,-12.303597122302158,2,0,30.7,25.62,25.59,30.7,30.7
0.03,-3.1,0.46299999999999997,0.411,0.255,10.593103448275862,0.02,0.09699999999999998,0.014,348.0,0.19799999999999998,0.0,696.0,22.0,23.0,22.5,200.66,92.532768,,,,,,0.16899999999999998,0.056,0.141,1.5,2,0,29.78,30.37,28.55,29.78,30.37
0.14096656083226372,0.4795345538066608,0.5449567655205025,0.5280809633182463,0.0,10.594865905559685,0.012442140106735122,0.17070644463960005,0.030914274133621564,1850.375,0.05156062960210769,0.0625,29606.0,22.0,37.0,29.5,210.82,110.676448,,,,,,0.13950222927784908,0.1338390191177464,0.20607758562453557,2.1735627913260824,16,1,42.67,49.54,52.21,52.21,52.21
0.116890908045316,0.6259905687503594,0.5667369601472195,0.4769818850997757,0.4034341537753752,19.677129219621598,0.014076370119040773,0.06900675714532176,0.003255851400310541,2045.764705882353,0.08074972683880614,0.058823529411764705,34778.0,23.0,39.0,31.0,200.66,95.25432,,,,,,0.22559738915406294,0.05003996779573294,0.0878476335614469,-0.24790384725976192,17,1,50.0,48.33,46.68,48.33,50.0
-0.043170606372045214,-7.921891058581706,0.39811099691675234,0.35870298047276467,0.0,9.231243576567318,0.01579958890030832,0.1424419321685509,0.03286947584789311,324.3333333333333,0.062250770811921895,0.0,973.0,20.0,22.0,21.0,215.9,126.55216800000001,,,,,,0.18241726618705034,0.09812435765673175,0.1894470709146968,-11.734943473792395,3,0,19.85,26.23,27.48,27.48,27.48
0.023951807228915663,-3.600803212851406,0.5094698795180723,0.45846184738955825,0.0,13.742971887550201,0.016499330655957163,0.11399866131191433,0.03600267737617135,1120.5,0.06153279785809906,0.0,2241.0,23.0,24.0,23.5,,,,,,,,0.1890214190093708,0.07946586345381526,0.15003346720214192,,2,0,30.07,33.74,34.26,34.26,34.26
0.14635288303130148,-0.9214497528830313,0.696786820428336,0.6671716639209225,0.2165334431630972,13.27314662273476,0.012120922570016474,0.12289686985172983,0.041517627677100495,433.57142857142856,0.07576507413509061,0.0,3035.0,21.0,28.0,24.142857142857142,211.90857142857143,111.13004,36.0,37.0,3.2,11.35,,0.13259439868204284,0.08245436573311368,0.16342701812191104,-6.877594728171334,7,0,36.42,39.22,41.28,41.28,41.28
0.17487211147667892,4.713094639055545,0.5803490613508806,0.4364015869943874,0.3719418231081866,24.410884459067155,0.013118018192374686,0.06248039481323786,0.006858796206696343,2348.6363636363635,0.3059070640603832,0.6363636363636364,25835.0,22.0,32.0,27.0,189.57636363636365,88.45044,34.5,39.5,3.34,11.15,13.0,0.28775858331720533,0.017914999032320494,0.10688577511128315,3.047269208438165,11,7,69.98,59.5,58.09,69.98,69.98
-0.024,-5.6,0.44399999999999995,0.351,0.231,8.307692307692308,0.02,0.11399999999999999,0.016,156.0,0.09,0.0,156.0,20.0,20.0,20.0,203.2,111.583632,,,,,,0.149,0.015,0.21100000000000002,-10.0,1,0,21.97,27.38,26.08,27.38,27.38
0.05279264853061596,-1.9345009553270858,0.5072701301064507,0.4281552179055591,0.3159467746337913,11.786552633973251,0.020533254480938953,0.07163051587662633,0.00893731234646529,1099.1,0.11177608952779547,0.0,10991.0,25.0,38.0,29.9,198.12,101.6953264,26.5,31.0,3.15,11.92,15.0,0.16652606678191245,0.04639323082522063,0.09798653443726686,-7.41438449640615,10,0,34.0,35.63,32.79,35.63,35.63
0.08626427154507384,-1.578510028653295,0.5697531408419662,0.4367174344280361,0.3544408199250606,14.094511791932996,0.01689795018734847,0.09031716993608112,0.004481595768128719,756.1666666666666,0.10015428697377121,0.0,4537.0,25.0,30.0,27.5,196.42666666666665,95.25432,,,,,,0.1648450517963412,0.02405862905003306,0.15642450958783338,-0.8971787524796121,6,0,34.64,35.94,34.22,34.64,35.94
-0.07,-8.5,0.449,0.365,0.375,10.799999999999999,0.009000000000000001,0.10700000000000001,0.005,170.0,0.05200000000000001,0.0,170.0,21.0,21.0,21.0,208.28,102.0582,,,,,,0.191,0.075,0.14,-17.6,1,0,19.88,22.65,23.25,23.25,23.25
0.042046398046398044,-3.1445054945054944,0.5638247863247863,0.42454395604395606,0.37701098901098906,10.62197802197802,0.009601343101343102,0.031325396825396826,0.0036391941391941394,546.0,0.07794078144078144,0.0,1638.0,28.0,30.0,29.0,207.4333333333333,99.48784533333333,,,,,,0.13575641025641028,0.012562881562881564,0.050302197802197794,-4.1189255189255185,3,0,29.03,27.42,25.9,27.42,29.03
0.09953279845479535,0.08631602406953419,0.5493745635539707,0.4069543124582126,0.38698246787014334,11.561132159572097,0.009962781368397594,0.04582943317732709,0.000864125993611173,1223.7272727272727,0.2103310303840725,0.0,13461.0,22.0,32.0,27.0,190.5,85.15158909090908,,,,,,0.15252046653294704,0.009841765099175394,0.0813787237203774,1.9820741401084618,11,0,40.53,35.47,34.1,40.53,40.53
0.09144379165807738,0.28559059987631413,0.5036209372637944,0.4055604686318972,0.35615103415103416,14.548670377241805,0.01754404590118876,0.06118085618085618,0.002079536865251151,2238.923076923077,0.31043166357452073,0.0,29106.0,22.0,34.0,28.0,177.8,77.90442599999999,,,,,,0.21445327423898855,0.028501236858379717,0.09365388579674294,-0.11131381845667568,13,0,50.35,43.92,41.19,50.35,50.35
-0.10006552706552706,-8.578347578347579,0.3922564102564103,0.3411082621082621,0.15762962962962962,11.220512820512822,0.007515669515669516,0.0841994301994302,0.014658119658119657,87.75,0.089994301994302,0.0,351.0,22.0,25.0,23.5,203.2,91.625584,32.0,37.0,3.27,11.81,6.0,0.2184900284900285,0.056860398860398856,0.11360968660968662,-8.682621082621083,4,0,19.3,19.3,20.15,20.15,20.15
0.03442409240924092,-2.811763319189062,0.5209658180103726,0.41687505893446486,0.34318788307402165,13.538613861386137,0.012552805280528052,0.06694530881659595,0.004177274870344177,848.4,0.1120820367751061,0.0,4242.0,23.0,27.0,25.0,196.08800000000002,95.25432,31.5,38.0,3.13,11.18,13.0,0.1701225836869401,0.014025459688826028,0.12232791136256482,-7.813366336633664,5,0,32.15,31.06,29.77,32.15,32.15
0.06085228503357159,-1.50151613601906,0.5140433181719731,0.40092137751786877,0.34409681611435994,13.644444444444444,0.01904440112627247,0.05175048732943469,0.00203487112843838,769.5,0.28683972276369935,0.0,4617.0,24.0,29.0,26.5,182.88,84.67050666666667,,,,,,0.20375027073857485,0.01907537361923327,0.0855906432748538,-6.832033788174139,6,0,38.43,32.87,29.54,38.43,38.43
0.09740934171692545,-2.323649428974721,0.5073267034518157,0.49804632362376494,0.0,11.400076992172464,0.01632067239830617,0.17434954446297962,0.043728217631207496,779.3,0.040325163608366486,0.0,7793.0,24.0,33.0,28.5,210.82,109.54246800000001,,,,,,0.16183023225972026,0.13395688438342102,0.21578904144745284,-2.3700628769408447,10,0,31.01,39.06,41.53,41.53,41.53
0.15841244372619184,1.4463234445342261,0.5713640771095463,0.5008632113586517,0.32790176613182503,25.238231559505945,0.014053445688560545,0.12402724229481706,0.010244372619185042,787.5454545454545,0.11192035091769593,0.6363636363636364,8663.0,33.0,36.0,34.5,,,,,,,,0.25420304744314903,0.06216195313401824,0.187305783215976,,11,7,54.75,53.12,53.2,53.2,54.75
0.012052673583399839,-4.65171588188348,0.4205059856344773,0.39139026336791705,0.2265682362330407,11.311412609736633,0.012825219473264166,0.09042138866719873,0.006802075019952115,313.25,0.05172226656025538,0.0,1253.0,23.0,26.0,24.5,210.82,99.79024,31.0,34.5,3.24,10.85,12.0,0.1826512370311253,0.048891460494812446,0.1321053471667997,-4.3295291300877885,4,0,23.93,26.62,25.98,26.62,26.62
0.12474511686419916,1.8782394226312653,0.5363870754154804,0.42446838376481494,0.3511387141627491,12.997470701185197,0.020042938489041914,0.08074942064490499,0.007936601999602728,2157.5714285714284,0.1333768456598027,0.21428571428571427,30206.0,23.0,36.0,29.5,198.12000000000003,100.243832,,,,,,0.1624221677812355,0.04360190028471165,0.11602691518241408,1.8542938489041914,14,3,49.65,50.58,48.04,49.65,50.58
0.04421212121212121,-6.915824915824916,0.4754410774410775,0.3961178451178451,0.0,9.684848484848485,0.006653198653198653,0.12777441077441076,0.012299663299663302,74.25,0.046831649831649835,0.0,297.0,22.0,27.0,24.5,,,,,,,,0.14115824915824915,0.08780808080808081,0.16698316498316496,,4,0,22.84,26.62,28.65,28.65,28.65
0.11678481848184818,0.7527722772277227,0.5349059405940595,0.47220915841584155,0.09053094059405942,17.054554455445544,0.010605693069306931,0.1618098184818482,0.01922887788778878,1515.0,0.10980429042904293,0.375,12120.0,28.0,33.0,30.5,,,,,,,,0.2200815181518152,0.10180379537953796,0.2227855610561056,,8,3,46.91,49.08,51.38,51.38,51.38
0.1065090329920364,-2.010229806598407,0.5622687599544938,0.47828309442548356,0.06651622298065984,14.39770648464164,0.011997087599544938,0.13955936291240045,0.022530557451649603,1220.8333333333333,0.07762211604095563,0.0,21975.0,22.0,39.0,30.5,210.82000000000002,117.93392,,,,,,0.17049988623435722,0.08711563139931741,0.19517174061433448,-0.02473720136518771,18,0,39.59,42.79,44.36,44.36,44.36
0.12204481519507186,1.6991735112936346,0.5730834188911704,0.46043752566735113,0.41145518480492815,16.47794661190965,0.019271919917864477,0.04723352156057495,0.001668223819301848,1391.4285714285713,0.23696242299794662,0.07142857142857142,19480.0,22.0,36.0,28.571428571428573,180.34,74.19469142857143,,,,,,0.19994147843942506,0.013201386036960985,0.08305241273100616,-1.095246406570842,14,1,48.62,43.46,39.94,48.62,48.62
0.0929290060851927,-0.4778904665314402,0.5477606490872212,0.506711967545639,0.0,19.993509127789046,0.01995131845841785,0.05673022312373224,0.0,246.5,0.1477342799188641,0.0,493.0,22.0,23.0,22.5,,,,,,,,0.2297789046653144,0.0475659229208925,0.06584584178498985,,2,0,37.33,34.34,30.82,37.33,37.33
0.023768865121806298,-3.0307783719548427,0.4736530005941771,0.39015329768270945,0.29722994652406415,9.148663101604278,0.021692216280451575,0.05523054070112894,0.004576945929887106,841.5,0.159921568627451,0.0,1683.0,22.0,23.0,22.5,190.5,83.91452,,,,,,0.15461556743909685,0.02307724301841949,0.08622994652406417,1.126797385620915,2,0,29.34,29.83,26.09,29.34,29.83
0.18992440225035162,1.1458860759493672,0.700229606188467,0.6922099156118143,0.0,16.127848101265826,0.011390646976090013,0.14370815752461322,0.0706068917018284,711.0,0.06294057665260197,0.0,2844.0,21.0,24.0,22.5,207.645,106.140528,32.5,36.5,3.25,11.61,5.0,0.1597194092827004,0.11658684950773558,0.17025773558368498,-2.769901547116737,4,0,40.22,43.36,47.55,47.55,47.55
0.08202683555173895,-0.9744954916273079,0.5434365607556891,0.40370341348218125,0.40963557320738514,11.99909832546157,0.013560004293688279,0.04935433662516101,0.0071696006869901244,1330.857142857143,0.1323025976814083,0.0,9316.0,20.0,26.0,23.0,187.96,89.6816182857143,,,,,,0.15947917561185057,0.017432159725203948,0.08182331472735078,0.48039931300987543,7,0,36.66,34.83,33.0,36.66,36.66
-0.0007068965517241367,-3.3275862068965516,0.4658620689655173,0.3916896551724138,0.3542758620689655,10.706896551724139,0.014482758620689654,0.11834482758620687,0.0035172413793103452,116.0,0.18084482758620687,0.0,232.0,22.0,23.0,22.5,200.66,88.45044,26.0,29.0,3.4,11.48,,0.16206896551724134,0.043965517241379315,0.19620689655172416,-7.060344827586207,2,0,27.91,28.74,28.24,27.91,28.74
0.005,-8.4,0.43,0.44399999999999995,,11.856,0.013000000000000001,0.165,0.0,75.0,0.057999999999999996,0.0,75.0,23.0,23.0,23.0,210.82,111.13004,,,,,,0.18,0.076,0.254,-20.5,1,0,21.84,27.96,28.82,28.82,28.82
0.09310332103321034,-3.482287822878229,0.5340867158671587,0.49128044280442806,0.0,9.518081180811807,0.017330258302583026,0.12950738007380072,0.04095018450184502,180.66666666666666,0.06513653136531365,0.0,542.0,21.0,23.0,22.0,208.28,118.68990666666666,24.0,30.5,3.39,12.32,13.0,0.134,0.10032841328413285,0.16238560885608858,-8.756273062730626,3,0,27.43,33.34,34.3,34.3,34.3
0.08674468085106384,-5.2,0.48220212765957443,0.43405851063829787,0.17127659574468088,12.063829787234043,0.010276595744680851,0.15823404255319148,0.043739361702127666,94.0,0.07279255319148936,0.0,188.0,21.0,22.0,21.5,203.2,108.86208,,,,,,0.174531914893617,0.13477127659574467,0.18113297872340428,-3.7436170212765956,2,0,26.84,31.46,34.96,34.96,34.96
0.06405923836389281,-3.6298307475317344,0.5239675599435825,0.46813469675599434,,10.497884344146687,0.014246826516220027,0.10413046544428774,0.02421861777150917,354.5,0.04209308885754584,0.0,1418.0,24.0,28.0,26.0,215.9,116.573144,,,,,,0.1531685472496474,0.060373765867418897,0.14892242595204513,0.06255289139633258,4,0,26.95,31.22,31.44,31.44,31.44
0.15829442217768872,0.3319138276553105,0.6158380093520374,0.5451616566466265,0.3307247828991316,13.932865731462925,0.011885771543086171,0.13708333333333333,0.039569472277889116,998.0,0.09223914495657982,0.0,5988.0,25.0,31.0,27.666666666666668,204.04666666666665,110.82764533333334,,,,,,0.1539876419505678,0.08570758183032731,0.18777972611890448,2.1564462257849035,6,0,38.66,41.42,43.8,43.8,43.8
0.1413923324150597,1.7881542699724517,0.5902908631772268,0.42706455463728193,0.37948415977961436,18.724628099173554,0.012112258953168045,0.08933861340679523,0.009226262626262626,1675.3846153846155,0.09832685950413224,0.0,21780.0,20.0,33.0,26.615384615384617,208.28,103.0002756923077,,,,,,0.2097210743801653,0.02565629017447199,0.15199926538108358,2.400798898071625,13,0,46.65,45.33,44.95,45.33,46.65
0.12365508917312196,1.1121851918573231,0.5567090614303729,0.47149839668528193,0.3522490722392362,15.501725815168436,0.01981113312916592,0.055864492884165014,0.0028354891010628717,1982.5,0.20808528193118359,0.07142857142857142,27755.0,22.0,35.0,28.5,,,,,,,,0.18488495766528554,0.02872513060709782,0.08128679517204108,,14,1,50.08,46.66,43.3,50.08,50.08
0.09205873269729223,-0.9447747201235316,0.5374544752660895,0.446057078255115,0.38543958528649425,12.78056581922462,0.011332432581481278,0.08435112777808415,0.01168940605525837,1394.8461538461538,0.10894849170021509,0.0,18133.0,24.0,36.0,30.0,208.28,106.59412,,,,,,0.17629824077648487,0.04299658081950036,0.1250965642750786,1.911393591793967,13,0,38.82,38.66,38.47,38.47,38.82
0.12139311594202899,-3.1433084239130435,0.5652629076086957,0.4768530344202898,0.13100803894927537,14.74524456521739,0.010867866847826087,0.20433627717391306,0.007567821557971015,883.2,0.0578629981884058,0.0,8832.0,21.0,30.0,25.5,202.438,117.93391999999999,,,,,,0.19372882699275362,0.14987692481884057,0.2620346467391304,-4.415794836956521,10,0,35.08,41.75,44.48,44.48,44.48
0.12562346513766431,1.7733380213122734,0.5579033915724563,0.435666306052902,0.3769078812138259,19.174620003245526,0.015232866338508141,0.08731113755612051,0.01942781413966571,1848.7,0.10337350570671283,0.1,18487.0,22.0,31.0,26.5,204.21599999999998,103.1468208,31.0,34.0,3.34,10.84,10.0,0.23771671985719695,0.04095602315140369,0.13387905014334398,-0.267604262454698,10,1,47.17,46.19,45.52,46.19,47.17
0.11366697199055102,1.8933037651255846,0.5669055102926288,0.4198003181796268,0.3986425300101239,12.39928650629128,0.020463385238393677,0.07597989683266645,0.024359832232560386,1481.642857142857,0.0865364701345032,0.0,20743.0,22.0,36.0,28.571428571428573,198.12000000000003,96.87429142857142,29.0,33.0,3.3,11.3,15.0,0.15331056259943113,0.027519548763438272,0.12217813238200838,8.309829822108663,14,0,41.15,43.53,41.58,41.15,43.53
0.10928175357408479,1.0151144533509626,0.549813651764317,0.5103166267250641,0.13492364267415916,18.41158581935377,0.020651061895711097,0.10774886373027022,0.02084286422609702,1613.4666666666667,0.13826596975456573,0.13333333333333333,24202.0,22.0,36.0,29.0,208.28,108.08449371428573,,,,,,0.23129315759028182,0.07076510205768118,0.1443365837534088,1.0948268738120817,15,2,48.26,48.8,47.43,47.43,48.8
0.0691922063253012,-1.673249246987952,0.5118268072289157,0.49083697289156625,0.06627917921686746,8.87394578313253,0.01515144954819277,0.10625320030120483,0.014590926204819278,1517.7142857142858,0.0734387236445783,0.0,10624.0,23.0,29.0,26.0,,,,,,,,0.11828435617469879,0.08214787274096386,0.12995670180722893,,7,0,32.76,36.94,36.53,36.94,36.94
0.10146224832214765,0.7180473993288591,0.5276246854026846,0.43889513422818793,0.32322955117449664,9.912835570469799,0.025820364932885906,0.041427328020134234,0.002380348154362416,953.6,0.22640981543624158,0.0,9536.0,22.0,32.0,26.6,,,,,,,,0.12618078859060403,0.01931795302013423,0.06416715604026846,,10,0,38.47,37.01,31.83,38.47,38.47
0.08022305882352941,-1.7073546218487394,0.5181573109243698,0.46887226890756306,0.16995757983193277,10.027482352941178,0.01604363025210084,0.10148988235294118,0.018111865546218485,1487.5,0.0510075294117647,0.0,14875.0,22.0,31.0,26.5,203.2,103.91792720000001,28.0,35.0,3.26,11.18,18.0,0.13165438655462183,0.06041310924369748,0.14358742857142856,-1.9692100840336135,10,0,34.04,38.49,37.92,37.92,38.49
0.032137073707370734,-3.3187458745874583,0.5005058305830583,0.4011672167216721,0.3038646864686469,10.980594059405941,0.011390099009900992,0.05514455445544555,0.007882288228822884,757.5,0.17132937293729372,0.0,4545.0,19.0,25.0,22.333333333333332,197.27333333333334,89.811216,31.5,34.5,3.19,10.75,,0.16638349834983499,0.022976457645764576,0.0862906490649065,1.8987898789878987,6,0,31.73,28.83,27.7,31.73,31.73
0.07772734611503532,-1.3187083753784057,0.5719987891019173,0.4278831483350152,0.36364964682139256,12.6744702320888,0.01293622603430878,0.07855196770938447,0.014645408678102927,707.8571428571429,0.07511523713420788,0.0,4955.0,23.0,30.0,26.142857142857142,199.20857142857145,99.4662457142857,,,,,,0.14500625630676084,0.028135822401614528,0.1309188698284561,1.7436528758829468,7,0,33.08,34.05,33.47,34.05,34.05
0.08786748466257668,-0.8394088120468489,0.5605021751254881,0.4430194088120468,0.356282877858338,16.76680423870608,0.012057891801450086,0.12723591745677637,0.0073455660903513674,1494.1666666666667,0.11707875069715562,0.0,8965.0,22.0,29.0,24.833333333333332,208.28,101.604608,,,,,,0.20679977691020637,0.0661154489682097,0.1874303402119353,0.25792526491912987,6,0,39.59,40.23,40.73,40.73,40.73
0.01812541946308725,-2.687248322147651,0.5021065436241611,0.4060176174496644,0.3065704697986577,13.894882550335572,0.011298657718120806,0.11838590604026844,0.025739932885906043,1192.0,0.0751518456375839,0.0,4768.0,19.0,23.0,20.75,203.83499999999998,95.25432,30.5,37.0,3.27,11.09,4.0,0.1890763422818792,0.03318414429530202,0.2046916946308725,-10.027390939597316,4,0,31.49,33.69,35.05,35.05,35.05
