player,pos_cluster_calc,ws_per_48_calc,bpm_calc,ts_pct_calc,fg_pct_calc,fg3_pct_calc,pts_per_36_calc,stl_pct_calc,trb_pct_calc,blk_pct_calc,mps_calc,ast_pct_calc,allstar_pct_calc,sum_mp,start_age,end_age,avg_age,player_height,player_weight,team_id,draft_year,draft_number,draft_round,stand_jump,max_jump,court_sprint,lane_agility,bench_press,usg_pct_calc,orb_pct_calc,drb_pct_calc,net_rating_calc,career_years,all_star_total,score_guard,score_wing,score_big,score_nach_cluster,success_score,d_group,avg_score_d_group,score_d_group_diff,avg_score_d_number,score_d_number_diff
Sheldon Mac,Guard,0.076,-2.3,0.518,0.4,0.23300000000000004,11.289198606271777,0.013999999999999999,0.067,0.006,287.0,0.07,0.0,287.0,24.0,24.0,24.0,198.12,90.7184,WAS,Undrafted,61,Undrafted,,,,,,0.14,0.016,0.117,-8.7,1,0,28.57,29.81,28.26,28.57,29.81,7,32.88851913477537,-3.078519134775373,32.88851913477537,-3.078519134775373
Shelvin Mack,Guard,0.05897354623450906,-1.9443517635843661,0.5043089847473785,0.42308734509056245,0.3280786463298379,12.857816968541469,0.018149904671115352,0.06058102955195424,0.0023597473784556723,1049.0,0.26610402764537655,0.0,8392.0,21.0,28.0,24.5,190.5,92.98636,TOT,2011,34,2,32.0,39.0,3.18,11.23,17.0,0.19096830314585322,0.015847473784556722,0.10467373689227837,-1.8579957102001907,8,0,38.52,34.07,31.2,38.52,38.52,4,35.330078125,3.189921875000003,36.108695652173914,2.411304347826089
Sherman Douglas,Guard,0.07461585019860034,-0.2984584830716852,0.5311429449593342,0.48358998486854543,0.22712469264233026,14.343143559674672,0.01875846415736713,0.04554634007944013,0.0023033383771515034,1762.3333333333333,0.33005532438055607,0.0,21148.0,23.0,34.0,28.5,184.912,87.08966400000001,BOS,1989,28,2,,,,,,0.1977468791375071,0.02969122375638358,0.06168876489502554,-1.10283241914129,12,0,47.63,40.17,36.77,47.63,47.63,3,38.37348242811502,9.256517571884984,36.8948275862069,10.735172413793101
Sherron Collins,Guard,-0.121,-8.0,0.334,0.28,0.2,9.818181818181817,0.016,0.046,0.0,66.0,0.196,0.0,66.0,23.0,23.0,23.0,180.34,92.98636,CHA,Undrafted,61,Undrafted,27.5,33.0,3.24,12.31,,0.209,0.0,0.092,-14.0,1,0,20.29,17.67,14.82,20.29,20.29,7,32.88851913477537,-12.598519134775373,32.88851913477537,-12.598519134775373
Sindarius Thornwell,Guard,0.03145613015688553,-3.0757699012202213,0.5017733875653689,0.4034584543869843,0.3381057524694945,8.507379430563626,0.021174317257408485,0.06543288785589774,0.016987216734456714,430.25,0.08515339918651947,0.0,1721.0,23.0,26.0,24.5,194.31,97.52228,LAC,2017,48,2,27.0,30.5,3.36,11.48,15.0,0.11934166182452063,0.02635153980244044,0.10226147588611273,-2.1602556653108658,4,0,26.49,29.81,27.06,26.49,29.81,5,35.637464788732395,-5.827464788732396,35.28809523809524,-5.478095238095239
Skal Labissiere,Big,0.0811888246628131,-2.320115606936416,0.5499067437379577,0.4971240847784201,0.33892447013487476,14.841156069364162,0.010104816955684008,0.14192524084778418,0.03432947976878613,648.75,0.08907244701348747,0.0,2595.0,20.0,23.0,21.5,210.185,104.32616,SAC,2016,28,1,,,,,,0.1931549132947977,0.09454913294797687,0.19059036608863197,-3.017533718689788,4,0,33.16,35.54,38.2,38.2,38.2,3,38.37348242811502,-0.17348242811501535,36.8948275862069,1.3051724137931018
Skylar Mays,Guard,0.10445807770961146,0.1453987730061349,0.5779979550102249,0.47194478527607364,0.3365030674846626,15.209815950920245,0.02150102249488753,0.06695092024539877,0.0038507157464212675,163.0,0.13880572597137011,0.0,489.0,23.0,25.0,24.0,193.04,92.98636,ATL,2020,50,2,29.0,37.5,3.3,10.65,,0.1748036809815951,0.0343517382413088,0.09955010224948876,-5.033537832310839,3,0,35.41,35.11,31.67,35.41,35.41,5,35.637464788732395,-0.22746478873239795,34.6575,0.7524999999999977
Slava Medvedenko,Big,0.08628383233532934,-4.048892215568863,0.4839269461077844,0.44923772455089817,0.02380239520958084,15.013293413173653,0.013843413173652695,0.12557455089820357,0.009008083832335331,477.14285714285717,0.06887574850299402,0.0,3340.0,21.0,27.0,24.0,208.28,113.91639085714284,LAL,Undrafted,61,Undrafted,,,,,,0.2139422155688623,0.11239491017964072,0.13856107784431138,-0.6385928143712574,7,0,30.53,33.52,33.63,33.63,33.63,7,32.88851913477537,0.7414808652246307,32.88851913477537,0.7414808652246307
Smush Parker,Guard,0.05037713962370916,-1.769260149950488,0.5246126750601217,0.4272939595416607,0.3447312208233131,12.607384354222662,0.024838873956712408,0.053917951619748196,0.0045300608289715666,1413.8,0.18033611543358324,0.0,7069.0,21.0,26.0,23.8,193.04,82.553744,LAL,Undrafted,61,Undrafted,21.0,28.5,3.26,12.3,1.0,0.1817248550007073,0.019769840147121236,0.08893789786391286,-2.431956429480832,5,0,36.61,36.05,31.53,36.61,36.61,7,32.88851913477537,3.7214808652246276,32.88851913477537,3.7214808652246276
Solomon Alabi,Big,0.009657458563535918,-4.383977900552487,0.34335359116022096,0.3085193370165746,,7.876243093922652,0.011933701657458565,0.198292817679558,0.0489171270718232,90.5,0.04262983425414364,0.0,181.0,22.0,23.0,22.5,215.9,114.07838799999999,TOR,2010,50,2,22.5,26.0,3.68,13.2,10.0,0.16254696132596685,0.14306629834254142,0.25184530386740334,-4.721546961325967,2,0,19.67,28.96,33.33,33.33,33.33,5,35.637464788732395,-2.3074647887323962,34.6575,-1.3275000000000006
Solomon Hill,Wing,0.05942457521757149,-2.1429341069208454,0.5090630957314546,0.38496135515955243,0.32898321591380025,9.15665147119768,0.0155764608371322,0.07816380024865313,0.008397948611686697,1072.4444444444443,0.0949378367177787,0.0,9652.0,22.0,30.0,26.0,199.81333333333333,102.20939733333334,IND,2013,23,1,29.5,37.5,3.19,10.77,14.0,0.12640478657273105,0.032889970990468295,0.12257293825113964,-0.8067447161210113,9,0,31.79,33.92,32.39,33.92,33.92,3,38.37348242811502,-4.4534824281150165,38.29,-4.369999999999997
Solomon Jones,Big,0.07803848641655886,-4.02487063389392,0.5343324708926261,0.47272121604139716,0.10915265200517464,9.841785252263907,0.009931759379042691,0.12157147477360931,0.037624191461837,386.5,0.0492512936610608,0.0,3092.0,22.0,29.0,25.5,208.28,108.86207999999999,ATL,2006,33,2,32.0,39.0,3.3,11.27,6.0,0.13934670116429496,0.0955588615782665,0.14778395860284604,-10.555077619663647,8,0,27.63,31.75,34.1,34.1,34.1,4,35.330078125,-1.2300781249999986,37.37076923076923,-3.2707692307692255
Sonny Weems,Guard,0.00040509745127436145,-4.173313343328336,0.5012581709145427,0.4618020989505247,0.22752773613193406,12.813193403298351,0.012881859070464767,0.07053313343328337,0.006465667166416791,833.75,0.1194119940029985,0.0,3335.0,22.0,29.0,24.5,198.12,92.305972,TOR,2008,39,2,29.0,36.5,2.96,10.58,12.0,0.18628515742128934,0.03097961019490255,0.10996971514242879,-6.282278860569716,4,0,29.92,29.11,27.94,29.92,29.92,4,35.330078125,-5.410078124999998,34.2662962962963,-4.346296296296295
Soumaila Samake,Big,0.0468052805280528,-3.772937293729373,0.40545214521452144,0.3856732673267327,,8.281188118811881,0.00372937293729373,0.14338613861386137,0.04625412541254125,151.5,0.02555115511551155,0.0,303.0,22.0,24.0,23.0,210.82,105.233344,LAL,2000,36,2,,,,,,0.1333696369636964,0.11814851485148514,0.16962376237623764,-9.254125412541255,2,0,21.85,26.81,31.61,31.61,31.61,4,35.330078125,-3.7200781250000006,35.214230769230774,-3.6042307692307745
Speedy Claxton,Guard,0.07976123069723912,-0.30350959288722507,0.47718343472157226,0.4069078146934956,0.185042583060365,13.082218062704726,0.03145028076743098,0.05553427702386523,0.0033308376228357514,1221.142857142857,0.28538114178755264,0.0,8548.0,23.0,30.0,26.142857142857142,180.34,76.59224914285714,ATL,2000,20,1,36.0,42.5,3.06,10.48,6.0,0.2036540711277492,0.025941974730931214,0.08679281703322415,-1.5097683668694433,7,0,40.41,38.21,32.1,40.41,40.41,2,40.05011976047904,0.3598802395209546,37.26933333333333,3.140666666666668
Spencer Dinwiddie,Guard,0.10535048010973938,0.3226729374877523,0.5423438173623358,0.4114514991181658,0.32317078189300413,17.78236331569665,0.012252988438173624,0.06109514011365864,0.00804957867920831,1134.0,0.29178287281990983,0.0,10206.0,21.0,30.0,25.11111111111111,197.27333333333334,94.24633777777778,BRK,2014,38,2,,,,,,0.22320086223789926,0.018739858906525575,0.10290534979423868,-1.8854693317656284,9,0,45.43,37.24,36.06,45.43,45.43,4,35.330078125,10.099921875,35.29576923076923,10.134230769230768
Spencer Hawes,Big,0.06982427128241425,-1.1292902644617464,0.5127360530210411,0.4560763142654913,0.3238755549835918,13.732166527250499,0.008869570812689017,0.14175291165304676,0.03254790554018403,1554.1,0.13203416768547713,0.0,15541.0,19.0,28.0,23.5,215.392,111.13003999999998,PHI,2007,10,1,26.0,29.0,3.51,11.88,9.0,0.19518499453059648,0.07161192973425135,0.21330828132037835,-5.241490251592562,10,0,38.7,39.85,42.72,42.72,42.72,1,47.20743935309973,-4.487439353099731,43.98444444444445,-1.2644444444444503
Spud Webb,Guard,0.0951523560725552,0.24044262618296527,0.5423167389589906,0.4523698245268139,0.2516249014195584,14.344637223974763,0.022342764195583596,0.04773945189274448,0.00341660094637224,1690.6666666666667,0.3106887815457413,0.0,20288.0,22.0,34.0,27.583333333333332,167.64,60.327735999999994,ATL,Undrafted,61,Undrafted,,,,,,0.18750542192429023,0.01747392547318612,0.07902641955835962,-0.04122634069400631,12,0,47.61,41.7,37.55,47.61,47.61,7,32.88851913477537,14.721480865224628,32.88851913477537,14.721480865224628
Stacey Augmon,Guard,0.09700965001385169,-0.19347585187921318,0.5183958814294949,0.4636292824822236,0.11122222735247946,13.286489980607627,0.023500692584726198,0.08466926770708283,0.010374411302982731,1443.8666666666666,0.11324591375011542,0.0,21658.0,23.0,37.0,30.0,203.2,94.347136,ATL,1991,9,1,,,,,,0.18069226151999263,0.06817434666174162,0.10146592483147104,1.1271539384984761,15,0,40.31,42.76,39.62,40.31,42.76,1,47.20743935309973,-4.447439353099732,45.305263157894736,-2.5452631578947376
Stacey King,Big,0.0707877396705374,-3.4499324871725627,0.5293048879287064,0.478146232784229,0.11610140426681069,13.732109100729138,0.011973940048609235,0.11595908722657305,0.0185475290305158,925.75,0.07258263570078315,0.0,7406.0,23.0,30.0,26.5,210.82,113.398,CHI,1989,6,1,,,,,,0.186794625978936,0.09484701593302727,0.13663056980826357,-0.2600729138536322,8,0,32.73,35.1,35.88,35.88,35.88,1,47.20743935309973,-11.327439353099727,42.25285714285714,-6.372857142857136
Stanley Johnson,Wing,0.035210939357907256,-2.8149940546967893,0.4846618311533888,0.3860637336504162,0.3002512485136742,11.282853745541022,0.02151141498216409,0.0847115338882283,0.010508917954815695,1051.25,0.10371236623067777,0.0,8410.0,19.0,27.0,22.625,199.39,110.449652,DET,2015,8,1,,,,,,0.16465303210463733,0.02939690844233056,0.14377526753864445,-2.8225683709869203,8,0,31.51,34.43,31.77,34.43,34.43,1,47.20743935309973,-12.77743935309973,42.52105263157895,-8.091052631578947
Stanley Roberts,Big,0.06607156244675413,-3.3659907991139884,0.5092468904413018,0.496658715283694,0.0,15.680149940364629,0.009353211790765037,0.14870625319475209,0.04323973419662635,733.625,0.05003101039359346,0.0,5869.0,21.0,29.0,25.125,213.36,131.54168,LAC,1991,23,1,,,,,,0.2082056568410291,0.09583881410802521,0.20269534844096096,0.10693474186403136,8,0,31.85,35.28,38.73,38.73,38.73,3,38.37348242811502,0.3565175718849787,38.29,0.4399999999999977
Stephane Lasme,Wing,0.041,-4.4,0.488,0.45099999999999996,,9.885148514851485,0.023,0.105,0.057999999999999996,303.0,0.016,0.0,303.0,25.0,25.0,25.0,203.2,97.52228,TOT,2007,46,2,29.5,36.0,3.22,11.73,17.0,0.156,0.10099999999999999,0.10800000000000001,-6.4,1,0,23.89,31.25,31.09,31.25,31.25,5,35.637464788732395,-4.3874647887323945,35.711739130434786,-4.461739130434786
Stephen Curry,Guard,0.20338655195514968,6.498381580339198,0.6202949825464547,0.47290264800253873,0.4306306900320863,25.487888297309684,0.023457423927224007,0.07384778392863439,0.005307781813053136,2025.7857142857142,0.31376531151933995,0.6428571428571429,28361.0,21.0,35.0,27.571428571428573,190.13714285714286,84.72450571428571,GSW,2009,7,1,29.5,35.5,3.28,11.07,10.0,0.2865720884312965,0.022130460844116923,0.12303578858291316,8.856031169563838,14,9,72.99,64.96,61.3,72.99,72.99,1,47.20743935309973,25.782560646900265,44.54944444444445,28.440555555555548
Stephen Graham,Guard,0.027900514579759863,-4.572727272727272,0.5062902229845626,0.44033036020583194,0.2870734133790737,11.92260720411664,0.01015506003430532,0.08494682675814752,0.005112521440823328,485.8333333333333,0.06514819897084048,0.0,2915.0,23.0,28.0,25.5,198.12,97.52227999999998,IND,Undrafted,61,Undrafted,,,,,,0.1701403087478559,0.030743739279588338,0.13991389365351628,-5.10164665523156,6,0,27.46,28.64,28.41,27.46,28.64,7,32.88851913477537,-4.248519134775371,32.88851913477537,-4.248519134775371
Stephen Howard,Wing,0.09676785714285714,-3.16734693877551,0.547876275510204,0.49623596938775505,,15.364285714285717,0.02565051020408163,0.13151147959183673,0.026395408163265306,196.0,0.04848086734693877,0.0,784.0,22.0,27.0,24.5,205.74,106.59412,UTA,Undrafted,61,Undrafted,,,,,,0.21356377551020408,0.11138647959183676,0.15023979591836736,-1.0418367346938775,4,0,30.67,37.25,35.57,37.25,37.25,7,32.88851913477537,4.361480865224628,32.88851913477537,4.361480865224628
Stephen Jackson,Wing,0.0631127454558727,-0.39415285787283744,0.5177594349952551,0.4136523103876195,0.3320607343601723,17.043828016643552,0.021188042922841085,0.06988444412000876,0.008462114022921382,1957.0,0.16423406818015912,0.0,27398.0,22.0,35.0,28.5,203.2,98.85065657142856,SAS,1997,42,2,,,,,,0.24176545733265203,0.028391305934739763,0.1104552887072049,0.3262135922330097,14,0,45.55,43.97,40.91,43.97,45.55,5,35.637464788732395,9.912535211267603,35.22714285714286,10.322857142857139
Stephen Zimmerman,Big,-0.005,-8.3,0.346,0.323,,7.6,0.009000000000000001,0.17600000000000002,0.037000000000000005,108.0,0.053,0.0,108.0,20.0,20.0,20.0,213.36,108.86208,ORL,2016,41,2,26.0,31.0,3.43,12.08,,0.14800000000000002,0.10800000000000001,0.249,-18.1,1,0,17.74,24.99,28.91,28.91,28.91,5,35.637464788732395,-6.727464788732394,36.0512,-7.141200000000001
Stephon Marbury,Guard,0.11668288858925716,1.8177291398827258,0.5269694898247154,0.4321161769778307,0.3213580947602772,18.405932708287605,0.01677902856605312,0.04537944874729547,0.00282258317393622,2453.153846153846,0.3606939575428804,0.15384615384615385,31891.0,19.0,31.0,25.0,187.96,87.5781476923077,NYK,1996,4,1,,,,,,0.25433056348186006,0.02062152331378759,0.07077573610109435,-1.9298485466118969,13,2,59.16,48.99,46.08,59.16,59.16,1,47.20743935309973,11.952560646900267,47.13102564102564,12.02897435897436
Sterling Brown,Guard,0.07080672079386559,-2.092512404149752,0.5389727108705458,0.420754848894903,0.3621364456472711,11.62895805142084,0.01472169598556608,0.10588249887235002,0.009377311682453766,739.0,0.08160938204781236,0.0,4434.0,22.0,28.0,24.666666666666668,196.42666666666665,101.15101599999998,MIL,2017,46,2,,,,,,0.14546887686062246,0.03699436175011276,0.17365065403698693,-1.1467298150654037,6,0,31.52,34.44,33.87,31.52,34.44,5,35.637464788732395,-1.1974647887323968,35.711739130434786,-1.2717391304347885
Steve Blake,Guard,0.06707626182586564,-1.1765163521106468,0.5202299380492724,0.3993381357153148,0.38120174806704127,9.765797435528022,0.014692119291168421,0.049821639533208464,0.002172933775152476,1601.7692307692307,0.250940162320511,0.0,20823.0,23.0,35.0,29.0,190.5,78.017824,POR,2003,38,2,,,,,,0.14546635931421983,0.013825289343514385,0.08600000000000001,-0.5511981943043751,13,0,41.56,37.19,34.86,41.56,41.56,4,35.330078125,6.229921875000002,35.29576923076923,6.264230769230771
Steve Francis,Guard,0.12027154215976331,2.1554456360946745,0.5329249722633136,0.4278369545118343,0.3334856693786982,17.379585798816567,0.020770016642011835,0.08607262389053255,0.007502172707100592,2403.5555555555557,0.2843497596153846,0.3333333333333333,21632.0,22.0,30.0,26.0,190.5,90.51680355555555,HOU,1999,2,1,,,,,,0.2501343842455621,0.052437777366863905,0.11814584874260356,-0.13494822485207109,9,3,56.75,52.2,49.6,56.75,56.75,1,47.20743935309973,9.54256064690027,48.357837837837835,8.392162162162165
Steve Goodrich,Big,-0.048928961748633884,-8.183060109289617,0.39061748633879784,0.3373606557377049,0.24201639344262296,4.839344262295082,0.008546448087431694,0.08361748633879781,0.012284153005464482,91.5,0.08930601092896175,0.0,183.0,24.0,25.0,24.5,208.28,99.79024,CHI,Undrafted,61,Undrafted,,,,,,0.10801092896174862,0.04961748633879781,0.11907103825136611,-7.544262295081967,2,0,17.16,19.46,19.94,19.94,19.94,7,32.88851913477537,-12.94851913477537,32.88851913477537,-12.94851913477537
Steve Hamer,Big,0.031,-6.5,0.545,0.526,0.0,10.343283582089551,0.004,0.129,0.011000000000000001,268.0,0.04,0.0,268.0,23.0,23.0,23.0,213.36,111.13004,BOS,1996,38,2,,,,,,0.133,0.068,0.2,-3.1,1,0,24.6,27.8,30.44,30.44,30.44,4,35.330078125,-4.890078124999999,35.29576923076923,-4.85576923076923
Steve Henson,Guard,0.07944741454864154,-1.8294916739702014,0.5380232252410166,0.4053794916739702,0.41932340052585454,11.595092024539877,0.019421121822962316,0.04442331288343558,0.0006533742331288343,326.0,0.2802291849255039,0.0,2282.0,22.0,30.0,25.571428571428573,182.87999999999997,80.96617199999999,DET,1990,44,2,,,,,,0.16146757230499562,0.022546012269938652,0.06742375109553024,0.30148992112182293,7,0,36.25,31.27,27.61,36.25,36.25,5,35.637464788732395,0.6125352112676055,34.30882352941177,1.941176470588232
Steve Kerr,Guard,0.1396618127969396,0.8310791633244895,0.5935390880483741,0.4783445424816437,0.44984087122848154,12.082779046091193,0.015233294255568583,0.03746992040476337,0.0018917751588819645,1080.4666666666667,0.15000178935028072,0.0,16207.0,23.0,37.0,30.0,189.77428571428572,81.77615771428572,CHI,1988,50,2,,,,,,0.1395859813660764,0.01329851298821497,0.06108385265625964,2.191960264083421,15,0,41.45,38.86,36.07,41.45,41.45,5,35.637464788732395,5.812535211267608,34.6575,6.792500000000004
Steve Nash,Guard,0.16362880558985002,3.009903070739972,0.6028900417662665,0.4889805878799023,0.4245146181932806,16.44383619217736,0.012048963723764744,0.05357939530851875,0.0018993932070713706,2114.9444444444443,0.41481507263127476,0.4444444444444444,38069.0,22.0,39.0,30.5,190.5,85.45169288888889,PHO,1996,15,1,,,,,,0.20986393128267095,0.01919656413354698,0.08641330216186399,6.5932517271270585,18,8,67.85,55.99,54.37,67.85,67.85,2,40.05011976047904,27.799880239520952,39.976451612903226,27.87354838709677
Steve Novak,Wing,0.12297118614106417,0.8199929291143715,0.6128767898179247,0.43417624182428843,0.4274118790878557,13.854622591479584,0.008421071239172708,0.06043786459254021,0.005164928407283012,514.2727272727273,0.03767898179246951,0.0,5657.0,23.0,33.0,28.0,208.28,104.11998181818181,TOT,2006,32,2,24.5,31.0,3.37,11.11,5.0,0.14910005303164223,0.013615874138235815,0.10875888280007072,-1.6020682340463142,11,0,35.13,34.85,34.42,34.85,35.13,4,35.330078125,-0.20007812499999744,34.35964285714286,0.7703571428571436
Steve Scheffler,Big,0.1530893246187364,-1.9229847494553376,0.6186503267973856,0.5563856209150326,0.03943355119825708,13.019607843137253,0.016335511982570806,0.11425925925925925,0.006065359477124183,131.14285714285714,0.039917211328976035,0.0,918.0,23.0,29.0,26.0,205.74,113.398,SEA,1990,39,2,,,,,,0.1416830065359477,0.10193572984749455,0.12602832244008713,-0.6286492374727668,7,0,32.24,36.76,35.85,35.85,36.76,4,35.330078125,1.429921874999998,34.2662962962963,2.4937037037037015
Steve Smith,Guard,0.13926144515681857,1.3762155605614277,0.5568466816842835,0.4399026165309305,0.359889239299948,16.763112112285565,0.013205544966210361,0.06162502166002426,0.006906359383122509,2061.0714285714284,0.17149066019753942,0.07142857142857142,28855.0,22.0,35.0,28.5,203.2,99.336648,ATL,1991,5,1,,,,,,0.21685669727950094,0.045162432853924794,0.07797976087333218,3.2445815283313117,14,1,50.61,46.6,45.15,50.61,50.61,1,47.20743935309973,3.4025606469002696,48.487297297297296,2.1227027027027034
Steven Adams,Big,0.15066683510190332,0.508079276851384,0.5902307562742126,0.5833516927741283,0.03140980293077312,12.472157655381507,0.015944191791589468,0.16104031216663858,0.029344337768794568,1781.1,0.07715787996182134,0.0,17811.0,20.0,29.0,24.5,212.344,117.93391999999999,OKC,2013,12,1,28.5,33.0,3.4,11.85,16.0,0.14628229745662794,0.14465695356801977,0.17684324293975634,5.141188029869181,10,0,41.55,47.4,48.91,48.91,48.91,2,40.05011976047904,8.859880239520955,39.268484848484846,9.64151515151515
Steven Hunter,Big,0.08487535458034373,-2.3149007175037544,0.5600537293509094,0.563893876188887,0.0,10.927949274153178,0.004165359586183881,0.12090005005840146,0.05089354246621058,749.125,0.020619723010178545,0.0,5993.0,20.0,28.0,23.625,212.72500000000002,106.82091600000001,ORL,2001,15,1,30.5,38.5,3.15,11.99,11.0,0.14102286000333725,0.09265726681127982,0.14963490739195728,-4.347388620056733,8,0,30.34,33.56,37.92,37.92,37.92,2,40.05011976047904,-2.1301197604790403,39.976451612903226,-2.056451612903224
Stojko Vrankovic,Big,0.030212682926829267,-4.055317073170731,0.505690731707317,0.4801502439024391,,8.29229268292683,0.005773658536585365,0.14437756097560978,0.05907317073170732,410.0,0.04328780487804878,0.0,2050.0,27.0,35.0,31.4,218.43999999999997,117.93391999999999,BOS,Undrafted,61,Undrafted,,,,,,0.1307512195121951,0.08763512195121952,0.20026341463414635,-6.334341463414634,5,0,24.75,29.71,34.68,34.68,34.68,7,32.88851913477537,1.791480865224628,32.88851913477537,1.791480865224628
Stromile Swift,Big,0.09489948167345429,-1.6050536838208072,0.5257270455386893,0.47272149203998515,0.05248056275453536,15.284339133654202,0.017026841910403556,0.1347808219178082,0.04606784524250278,1200.4444444444443,0.044546464272491676,0.0,10804.0,21.0,29.0,25.0,206.30444444444444,102.5621911111111,MEM,2000,2,1,,,,,,0.21342021473528322,0.09443983709737135,0.1746757682339874,-3.8368659755646055,9,0,35.56,40.4,41.82,41.82,41.82,1,47.20743935309973,-5.3874393530997295,48.357837837837835,-6.537837837837834
Sundiata Gaines,Guard,0.05227231121281464,-0.3022883295194508,0.47239511823035846,0.3959107551487414,0.30520442410373766,13.913958810068648,0.03344393592677346,0.07785202135774219,0.0018985507246376812,437.0,0.26322196796338676,0.0,1311.0,23.0,25.0,24.0,185.42,89.96241333333334,NJN,Undrafted,61,Undrafted,,,,,,0.21809610983981692,0.03986346300533944,0.11694889397406559,-5.774446987032799,3,0,35.88,35.67,29.57,35.88,35.88,7,32.88851913477537,2.9914808652246307,32.88851913477537,2.9914808652246307
Svi Mykhailiuk,Wing,0.032334312416555405,-2.7028838451268355,0.5320934579439253,0.3968218958611482,0.3513516688918558,14.005874499332442,0.017325500667556743,0.05752710280373832,0.005032576769025367,749.0,0.11678477970627504,0.0,3745.0,21.0,26.0,23.2,201.16799999999998,92.98636,TOT,2018,47,2,27.0,33.0,3.53,12.4,8.0,0.17957783711615488,0.019913217623497993,0.09625927903871828,-4.288437917222964,5,0,32.39,31.68,29.05,31.68,32.39,5,35.637464788732395,-3.247464788732394,37.3925,-5.002499999999998
T.J. Ford,Guard,0.0679910789429389,-0.43729170173371484,0.49839488301632723,0.4293687931324693,0.285362986029288,14.52634236660495,0.02136837232789093,0.06398510351792629,0.003420299612859788,1485.25,0.340835128766201,0.0,11882.0,20.0,28.0,24.375,182.88,74.84268,IND,2003,8,1,32.5,39.5,3.2,11.45,0.0,0.22187123379902374,0.028380491499747515,0.10060377040902205,-0.683100488133311,8,0,44.32,38.03,34.53,44.32,44.32,1,47.20743935309973,-2.8874393530997295,42.52105263157895,1.7989473684210537
T.J. Leaf,Big,0.10436672051696286,-1.7910339256865915,0.5396978998384492,0.4920105008077545,0.31769224555735054,13.835864297253634,0.009963651050080777,0.1270557350565428,0.020063004846526657,309.5,0.05082714054927302,0.0,1238.0,20.0,23.0,21.5,208.28,101.944802,IND,2017,18,1,,,,,,0.16936268174474958,0.08652988691437803,0.16687964458804525,-3.4852180936995145,4,0,30.95,34.02,35.63,35.63,35.63,2,40.05011976047904,-4.420119760479039,40.1614705882353,-4.531470588235294
T.J. McConnell,Guard,0.09813621480026195,-0.15146412199457387,0.5376298998970905,0.5017278510618393,0.3149645429881186,11.122986247544205,0.027666853774908785,0.07304846103470858,0.007086350453737488,1336.125,0.3255772289269342,0.0,10689.0,23.0,31.0,26.625,186.69,87.31646,IND,Undrafted,61,Undrafted,,,,,,0.154229768921321,0.02650481803723454,0.11927345869585555,-2.522855271774722,8,0,42.96,40.18,35.59,42.96,42.96,7,32.88851913477537,10.071480865224629,32.88851913477537,10.071480865224629
T.J. Warren,Wing,0.09866984193447084,-0.24171464461425723,0.5637996440908615,0.5070515021459228,0.32051313723437663,19.399979064168324,0.016669527896995707,0.07822935203600963,0.014419763425102063,1194.125,0.06900858369098713,0.0,9553.0,21.0,29.0,24.625,203.2,99.79024,PHO,2014,14,1,27.0,35.5,3.26,11.1,,0.2193922328064482,0.05031770124568199,0.1064816288077044,-5.199874385009944,8,0,39.61,39.46,37.98,39.46,39.61,2,40.05011976047904,-0.44011976047904255,40.96823529411765,-1.358235294117648
Tacko Fall,Big,0.14898245614035088,0.7767543859649123,0.6053728070175439,0.653530701754386,,13.057894736842105,0.00455701754385965,0.21811842105263157,0.12147807017543857,76.0,0.038789473684210526,0.0,228.0,24.0,26.0,25.0,226.90666666666667,141.067112,BOS,Undrafted,61,Undrafted,22.0,26.5,3.78,13.01,8.0,0.14823245614035085,0.11699561403508771,0.31822368421052627,5.389035087719297,3,0,32.84,39.82,50.02,50.02,50.02,7,32.88851913477537,17.13148086522463,32.88851913477537,17.13148086522463
Taj Gibson,Big,0.1286111667273389,-0.7234756097560976,0.5583909264652348,0.5216875227520932,0.1193435111030215,13.256406989443029,0.01159555879140881,0.1380925555151074,0.03347124135420459,1569.7142857142858,0.0631556698216236,0.0,21976.0,24.0,38.0,30.571428571428573,205.74,103.872568,CHI,2009,26,1,25.5,30.0,3.41,11.56,12.0,0.16820567892246088,0.10322847651983982,0.17274035311248634,2.4274481252275204,14,0,40.4,44.23,46.4,46.4,46.4,3,38.37348242811502,8.02651757188498,38.770714285714284,7.6292857142857144
Talen Horton-Tucker,Guard,0.05429730662983426,-2.32085635359116,0.5187541436464089,0.43633805248618784,0.27594440607734805,15.155801104972374,0.02203453038674033,0.07018577348066299,0.015481353591160221,724.0,0.174335635359116,0.0,2896.0,19.0,22.0,20.5,193.04,106.140528,LAL,2019,46,2,26.0,34.5,3.34,11.34,10.0,0.2033967541436464,0.02422686464088398,0.11517265193370166,-0.9632941988950278,4,0,34.91,33.86,30.95,34.91,34.91,5,35.637464788732395,-0.727464788732398,35.711739130434786,-0.8017391304347896
Tamar Slay,Guard,-0.028441005802707933,-5.717794970986461,0.4077659574468085,0.3628046421663443,0.27986653771760156,12.143907156673116,0.026628626692456484,0.07824177949709867,0.005835589941972921,172.33333333333334,0.10196324951644099,0.0,517.0,22.0,24.0,23.0,203.19999999999996,98.27826666666665,NJN,2002,53,2,32.5,38.0,3.09,10.94,11.0,0.2222263056092843,0.052990328820116055,0.10373500967117988,-6.8870406189555124,3,0,23.69,27.27,23.0,23.69,27.27,6,33.73416,-6.464160000000003,33.76357142857143,-6.493571428571432
